timestamp,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
14/04/2019 21:31,22.19600677,0,52.95829391,0,28.46793647,11.62272971,139.4095705,-8.436763763,-3.368710995,5.539776325,0.020607902,0.010925665,0.97040087,-0.002585261,0.003335478,-0.010563968
14/04/2019 21:31,22.1235218,21.50625038,52.98151398,1028.212402,26.22394271,10.50517672,139.6542825,-16.77122688,-6.347267628,11.89048576,0.018910781,0.009954495,0.979417682,0.000242151,0.002585883,-0.009886462
14/04/2019 21:31,22.1235218,21.5,52.95497894,1028.215332,24.29155754,9.691272597,140.4912539,-20.22524071,-7.778191566,14.01574039,0.024002146,0.008740533,0.98063612,-0.002717327,0.003868332,-0.011925777
14/04/2019 21:31,22.19600677,21.50416756,53.06445313,1028.218262,22.46698178,9.027620682,141.343921,-21.87159157,-8.00834465,14.7019453,0.014546755,0.009226118,0.990384042,-0.000460913,0.004214602,-0.007964216
14/04/2019 21:31,22.17788506,21.51250076,53.2701416,1028.220459,20.67546927,8.389493183,142.3011447,-22.41242218,-8.266619682,14.964921,0.016486323,0.011411251,0.989652932,-0.000931285,0.002805265,-0.008437255
14/04/2019 21:31,22.23225021,21.52499962,53.35639954,1028.2229,19.2098746,7.823918515,143.1119155,-22.85087967,-8.093831062,15.32947636,0.016486323,0.008740533,0.987215936,-0.002947018,0.002341008,-0.007048134
14/04/2019 21:31,22.23225021,21.52291679,53.14739227,1028.224854,17.7211751,7.443514544,143.9254047,-23.24056244,-8.904981613,15.51593304,0.016971214,0.008012155,0.989652932,0.001202216,0.001906682,-0.009323381
14/04/2019 21:31,22.25037003,21.53750038,53.51232147,1028.23877,16.40077147,7.001683694,144.719865,-23.46939468,-9.045153618,15.96645832,0.016971214,0.00946891,0.989165485,0.000277357,0.002087125,-0.004080368
14/04/2019 21:31,22.3228569,21.54999924,53.49905396,1028.208252,15.22345518,6.532116726,145.4204784,-23.20493317,-8.851948738,16.4781456,0.016243877,0.008012155,0.987947047,-0.000982057,0.000123785,-0.005000217
14/04/2019 21:31,22.3228569,21.55833244,53.30331802,1028.19043,14.12892419,6.08576301,145.9883677,-23.07542992,-8.699287415,16.62060547,0.017940998,0.007040984,0.992577255,0.000484059,0.001537931,-0.006375751
14/04/2019 21:31,22.34097672,21.57500076,53.44265366,1028.191406,13.04304023,5.584658498,146.4722183,-23.25737,-8.91913414,17.07022667,0.017213661,0.009711703,0.990871429,0.0002115,0.000796229,-0.004516961
14/04/2019 21:31,22.26849174,21.58124924,53.2170639,1028.189209,12.06278514,5.344377566,147.0626335,-23.1751709,-9.160513878,16.82287598,0.014061864,0.007283777,0.992089868,0.001139663,0.001294498,0.000258474
14/04/2019 21:31,22.25037003,21.59375,53.34976196,1028.215088,11.13120625,4.888935429,147.5728486,-23.23984718,-9.066984177,16.41987991,0.016728768,0.010197288,0.989652932,-4.19E-05,0.00216538,-0.001967903
14/04/2019 21:31,22.3228569,21.60833359,53.14075851,1028.226074,10.20118122,4.561354007,148.2229187,-22.34605217,-9.15566349,16.1716938,0.015274093,0.008740533,0.990384042,-0.00181147,0.00088171,-0.003586367
14/04/2019 21:31,22.25037003,21.61874962,53.26682281,1028.173096,9.265054279,4.322420329,148.6936007,-22.78754616,-8.89558506,16.15274048,0.016001431,0.00849774,0.987703323,-0.000299986,0.002018801,-0.002976036
