timestamp,temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2019-04-04 21:38:00,17.973743438720703,17.512500762939453,52.29146957397461,1005.87548828125,329.8131388498607,7.9521920289335615,176.6724324679745,-4.990524768829346,-0.0749838650226593,1.666706919670105,0.492165207862854,0.06603957712650299,0.560746431350708,0.11846363544464111,-0.10680995881557465,0.05769738927483559
2019-04-04 21:38:04,18.10059356689453,17.566667556762695,56.521324157714844,1006.220947265625,343.8075049025634,69.94173132738837,84.32418360608928,-11.174381256103516,5.4644880294799805,-0.08690569549798965,0.09746325761079788,0.08060713857412338,0.9260479807853699,0.017976297065615654,-0.10131217539310455,-0.40472760796546936
2019-04-04 21:38:08,18.154956817626953,17.60416603088379,55.44644546508789,1006.24853515625,356.08020011221976,74.15691427177003,76.91805922488271,-19.637550354003906,1.3089886903762817,1.7349721193313599,0.5120458006858826,-0.10662184655666351,0.874384343624115,-0.025700567290186882,-0.18377898633480072,-0.0797472894191742
2019-04-04 21:38:12,18.10059356689453,17.62708282470703,56.109954833984375,1006.72509765625,349.4853540746831,69.31103165942939,55.18494711613032,-25.75583839416504,-6.749025821685791,7.282393932342529,0.14425532519817352,-0.03015323542058468,0.3921082317829132,-0.026616865769028664,0.0730898529291153,-0.023547688499093056
2019-04-04 21:38:16,18.028106689453125,17.65833282470703,56.381988525390625,1006.796142578125,10.116179519327545,54.85243643186117,69.19678991537175,-28.639760971069336,-9.347972869873047,9.255049705505371,0.17674307525157928,-0.36111515760421753,0.5609901547431946,-0.054411232471466064,-0.06252223253250122,-0.07150060683488846
2019-04-04 21:38:20,18.263683319091797,17.68958282470703,56.1895751953125,1006.4091796875,22.878208691030657,52.75960158337215,84.28441824474146,-30.017316818237305,-11.520782470703125,10.393839836120605,0.10158483684062958,-0.08032822608947754,0.4098981022834778,0.0106459129601717,-0.013958446681499481,-0.07302777469158173
2019-04-04 21:38:24,18.245563507080078,17.737499237060547,56.222747802734375,1006.41455078125,23.35027721551609,48.11615553274692,94.61737430794686,-30.209463119506836,-14.396841049194336,10.586221694946289,-0.26510149240493774,0.026464389637112617,1.0929803848266602,0.01461653970181942,-0.0585516057908535,-0.0049162982031702995
2019-04-04 21:38:28,18.2999267578125,17.766666412353516,56.05686950683594,1006.147705078125,32.589977832243626,56.214464944820925,106.10065034059832,-30.64774513244629,-14.87932014465332,9.838624000549316,0.03539710119366646,0.0024279258213937283,0.877552330493927,0.00026120617985725403,-0.07107435166835785,-0.0339323952794075
2019-04-04 21:38:32,18.354290008544922,17.795833587646484,56.32227325439453,1005.7919921875,28.643265718473064,72.05139234689771,97.25626570510548,-30.981069564819336,-14.167473793029785,10.092306137084961,-0.12934188544750214,0.035933300852775574,1.1663330793380737,0.02836100570857525,0.029107553884387016,-0.023547688499093056
2019-04-04 21:38:35,18.372411727905273,17.83333396911621,55.71516418457031,1005.693603515625,24.879467778222732,80.87196694294387,124.2536539090914,-30.68155288696289,-14.275506019592285,9.67696475982666,0.35809260606765747,-0.1628274917602539,0.7298721075057983,0.045159801840782166,-0.013653013855218887,0.016769418492913246
2019-04-04 21:38:38,18.571746826171875,17.847917556762695,56.634124755859375,1005.6044921875,338.63484384221454,138.0723560340778,112.01384563340183,-31.088119506835938,-12.240006446838379,8.897579193115234,0.06667262315750122,0.014810346998274326,1.0469216108322144,0.29805800318717957,0.007116404362022877,0.13100121915340424
2019-04-04 21:38:41,18.4630184173584,17.889583587646484,56.34881591796875,1005.578857421875,336.95891349537936,124.35864757701285,116.59970294404009,-32.339759826660156,-10.263423919677734,8.799832344055176,0.086068294942379,-0.03787246346473694,0.9721066951751709,-0.029706381261348724,0.02504812553524971,-0.01437138207256794
2019-04-04 21:38:44,18.4992618560791,17.90833282470703,56.21279525756836,1005.568359375,346.1417451033037,110.6928802177322,125.14720657706916,-31.608665466308594,-10.1890230178833,8.74327564239502,0.10764598846435547,-0.011096390895545483,1.012073040008545,-0.01798764243721962,0.009355270303785801,-0.015483205206692219
2019-04-04 21:38:47,18.571746826171875,17.941667556762695,55.93743896484375,1005.60009765625,346.0264907837016,100.86353449259934,127.63051309512404,-30.828571319580078,-10.881763458251953,8.686824798583984,0.09722080826759338,-0.002412258880212903,0.9063085317611694,-0.015499358996748924,-0.002145681530237198,-0.013872960582375526
2019-04-04 21:38:50,18.48114013671875,17.952083587646484,57.178199768066406,1005.593994140625,346.96553507287257,91.72347779812583,130.08461372428798,-31.184045791625977,-10.569341659545898,8.47462272644043,0.14207331836223602,-0.021469103172421455,1.0274258852005005,-0.011691740714013577,0.004289065953344107,-0.015131032094359398
